section,entity_id,entity_name,entity_name_en,entity_type,category,attribute_path,value,evidence_source,source_file
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.parathyroid_hormone_analogs.teriparatide.contraindications,恶性肿瘤病史; 骨肉瘤风险; 严重肾功能不全,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.parathyroid_hormone_analogs.abaloparatide.mechanism,PTHrP类似物,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.parathyroid_hormone_analogs.abaloparatide.advantages,较特立帕肽副作用更少,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.sclerostin_inhibitor.romosozumab.mechanism,sclerostin单克隆抗体,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.sclerostin_inhibitor.romosozumab.dosage,210mg皮下注射，每月1次,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.sclerostin_inhibitor.romosozumab.duration,12个月,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.sclerostin_inhibitor.romosozumab.efficacy,椎体骨折73%，髋部骨折38%,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.anabolic_agents.sclerostin_inhibitor.romosozumab.cardiovascular_risk,心血管事件风险可能增加,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.hormone_replacement.estrogen_therapy.indications,绝经后早期症状明显的女性,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.hormone_replacement.estrogen_therapy.benefits,骨密度增加，骨折风险降低,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.hormone_replacement.estrogen_therapy.risks,乳腺癌风险增加; 静脉血栓栓塞; 卒中风险; 冠心病风险,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.hormone_replacement.estrogen_therapy.considerations,风险效益权衡，个体化治疗,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.hormone_replacement.testosterone_replacement.indications,男性性腺功能减退伴骨质疏松,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.pharmacological.hormone_replacement.testosterone_replacement.monitoring,前列腺安全性,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.combination_therapy.sequential_therapy.anabolic_first,先使用促骨形成药物,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.combination_therapy.sequential_therapy.followed_by_antiresorptive,后续抗骨吸收治疗维持,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
BONE_001,BONE_001,骨质疏松症,,骨代谢疾病,骨代谢疾病,treatment.combination_therapy.monitoring.bone_density,每1-2年复查DXA,ADA Standards of Medical Care in Diabetes 2025; American Thyroid Association Guidelines 2025; Endocrine Society Adrenal Guidelines 2024; Endocrine Society Pituitary Guidelines 2024; AHA/ACC Hypertension Guidelines 2025; ACC/AHA Dyslipidemia Guidelines 2025; Endocrine Society Growth Hormone Guidelines 2024; ATA Thyroid Nodules Management Guidelines 2024; Primary Aldosteronism Guidelines 2024; Pheochromocytoma and Paraganglioma Guidelines 2024; Androgen Excess and PCOS Society Guidelines 2023; International Society of Endocrinology Clinical Practice Guidelines; American Urological Association Male Hypogonadism Guidelines 2024; North American Menopause Society Position Statement 2024,BONE_001.csv
